# Retail fuel prices, calendar-year averages (INR/litre; CNG INR/kg), state-capital pump prices.
# Delhi is the directly-compiled bellwether series (state_code ALL mirrors DL). Other states
# 2017-2026: Delhi annual average + capital-city differential from era-anchored RSP snapshots
# (Jan-2019 -> 2017-19, Mar-2021 -> 2020-21, Feb-2025 -> 2022-26), PPAC/OMC-sourced; see
# scripts/compile_state_fuel_prices.py and data/raw/ppac/ for anchors. Valid because
# post-deregulation price *movements* are near-identical across states; *levels* differ by
# state VAT (which the differentials capture per era). Caveats: HR/PB use shared capital
# Chandigarh (UT VAT — Punjab in-state pumps run ~Rs 3/l higher); GJ=Ahmedabad, AP=Guntur,
# JK=Srinagar; GA/NE states/AN/DN have 2022-26 only; LA/LD absent; CNG only where city gas
# exists (DL MH KA TS 2017-, UP HR MP 2020-), representative city-gas city where the capital
# lacks CNG. Pre-2017 non-DL years intentionally absent -> panel falls back to ALL proxy.
# Use for trend/shock/cross-state level analysis, not accounting. 2026 is partial (Jan-Jun).
state_code,year,fuel,price_avg_inr,source,quality
RJ,2018,Diesel,69.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
RJ,2019,Diesel,67.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
RJ,2020,Diesel,76.9,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
RJ,2021,Diesel,95.4,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
RJ,2022,Diesel,92.8,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
RJ,2023,Diesel,91.9,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
RJ,2024,Diesel,90.5,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
RJ,2025,Diesel,89.9,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
RJ,2026,Diesel,89.9,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series (partial year),approximate
SK,2022,Petrol,105.5,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
SK,2023,Petrol,103.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
SK,2024,Petrol,102.0,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
SK,2025,Petrol,101.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
SK,2026,Petrol,101.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series (partial year),approximate
SK,2022,Diesel,91.8,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
SK,2023,Diesel,90.9,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
SK,2024,Diesel,89.5,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
SK,2025,Diesel,88.9,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
SK,2026,Diesel,88.9,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series (partial year),approximate
TN,2017,Petrol,70.9,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TN,2018,Petrol,78.3,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TN,2019,Petrol,74.6,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TN,2020,Petrol,78.4,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TN,2021,Petrol,98.4,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TN,2022,Petrol,104.5,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TN,2023,Petrol,102.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TN,2024,Petrol,101.0,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TN,2025,Petrol,100.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TN,2026,Petrol,100.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series (partial year),approximate
TN,2017,Diesel,61.1,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TN,2018,Diesel,71.1,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TN,2019,Diesel,69.1,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TN,2020,Diesel,73.4,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TN,2021,Diesel,91.9,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TN,2022,Diesel,95.2,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TN,2023,Diesel,94.3,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TN,2024,Diesel,92.9,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TN,2025,Diesel,92.3,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TN,2026,Diesel,92.3,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series (partial year),approximate
TR,2022,Petrol,101.5,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TR,2023,Petrol,99.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TR,2024,Petrol,98.0,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TR,2025,Petrol,97.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TR,2026,Petrol,97.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series (partial year),approximate
TR,2022,Diesel,89.6,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TR,2023,Diesel,88.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TR,2024,Diesel,87.3,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TR,2025,Diesel,86.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TR,2026,Diesel,86.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series (partial year),approximate
TS,2017,Petrol,72.5,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TS,2018,Petrol,79.9,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TS,2019,Petrol,76.2,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TS,2020,Petrol,80.1,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TS,2021,Petrol,100.1,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TS,2022,Petrol,111.2,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TS,2023,Petrol,109.4,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TS,2024,Petrol,107.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TS,2025,Petrol,107.4,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TS,2026,Petrol,107.4,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series (partial year),approximate
TS,2017,Diesel,63.1,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TS,2018,Diesel,73.1,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TS,2019,Diesel,71.1,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TS,2020,Diesel,75.8,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TS,2021,Diesel,94.3,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TS,2022,Diesel,98.5,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TS,2023,Diesel,97.6,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TS,2024,Diesel,96.2,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TS,2025,Diesel,95.6,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
TS,2026,Diesel,95.6,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series (partial year),approximate
TS,2017,CNG,58.6,City-gas CNG snapshots 2019/2021/2024 differential on Delhi series,approximate
TS,2018,CNG,62.6,City-gas CNG snapshots 2019/2021/2024 differential on Delhi series,approximate
TS,2019,CNG,65.6,City-gas CNG snapshots 2019/2021/2024 differential on Delhi series,approximate
TS,2020,CNG,65.0,City-gas CNG snapshots 2019/2021/2024 differential on Delhi series,approximate
TS,2021,CNG,72.0,City-gas CNG snapshots 2019/2021/2024 differential on Delhi series,approximate
TS,2022,CNG,91.4,City-gas CNG snapshots 2019/2021/2024 differential on Delhi series,approximate
TS,2023,CNG,92.9,City-gas CNG snapshots 2019/2021/2024 differential on Delhi series,approximate
TS,2024,CNG,91.5,City-gas CNG snapshots 2019/2021/2024 differential on Delhi series,approximate
TS,2025,CNG,92.1,City-gas CNG snapshots 2019/2021/2024 differential on Delhi series,approximate
TS,2026,CNG,92.4,City-gas CNG snapshots 2019/2021/2024 differential on Delhi series (partial year),approximate
UK,2017,Petrol,68.5,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UK,2018,Petrol,75.9,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UK,2019,Petrol,72.2,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UK,2020,Petrol,75.2,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UK,2021,Petrol,95.2,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UK,2022,Petrol,97.0,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UK,2023,Petrol,95.2,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UK,2024,Petrol,93.5,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UK,2025,Petrol,93.2,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UK,2026,Petrol,93.2,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series (partial year),approximate
UK,2017,Diesel,57.0,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UK,2018,Diesel,67.0,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UK,2019,Diesel,65.0,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UK,2020,Diesel,69.1,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UK,2021,Diesel,87.6,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UK,2022,Diesel,91.0,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UK,2023,Diesel,90.1,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UK,2024,Diesel,88.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UK,2025,Diesel,88.1,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UK,2026,Diesel,88.1,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series (partial year),approximate
UP,2017,Petrol,68.0,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UP,2018,Petrol,75.4,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UP,2019,Petrol,71.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UP,2020,Petrol,74.6,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UP,2021,Petrol,94.6,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UP,2022,Petrol,98.4,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UP,2023,Petrol,96.6,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UP,2024,Petrol,94.9,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UP,2025,Petrol,94.6,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UP,2026,Petrol,94.6,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series (partial year),approximate
UP,2017,Diesel,56.6,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UP,2018,Diesel,66.6,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UP,2019,Diesel,64.6,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UP,2020,Diesel,68.8,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UP,2021,Diesel,87.3,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UP,2022,Diesel,90.6,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UP,2023,Diesel,89.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UP,2024,Diesel,88.3,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UP,2025,Diesel,87.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
UP,2026,Diesel,87.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series (partial year),approximate
UP,2020,CNG,57.0,City-gas CNG snapshots 2019/2021/2024 differential on Delhi series,approximate
UP,2021,CNG,64.0,City-gas CNG snapshots 2019/2021/2024 differential on Delhi series,approximate
UP,2022,CNG,79.6,City-gas CNG snapshots 2019/2021/2024 differential on Delhi series,approximate
UP,2023,CNG,81.1,City-gas CNG snapshots 2019/2021/2024 differential on Delhi series,approximate
UP,2024,CNG,79.7,City-gas CNG snapshots 2019/2021/2024 differential on Delhi series,approximate
UP,2025,CNG,80.3,City-gas CNG snapshots 2019/2021/2024 differential on Delhi series,approximate
UP,2026,CNG,80.6,City-gas CNG snapshots 2019/2021/2024 differential on Delhi series (partial year),approximate
WB,2017,Petrol,70.4,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
WB,2018,Petrol,77.8,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
WB,2019,Petrol,74.0,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
WB,2020,Petrol,76.6,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
WB,2021,Petrol,96.6,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
WB,2022,Petrol,108.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
WB,2023,Petrol,106.9,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
WB,2024,Petrol,105.2,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
WB,2025,Petrol,104.9,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
WB,2026,Petrol,104.9,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series (partial year),approximate
WB,2017,Diesel,59.2,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
WB,2018,Diesel,69.2,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
WB,2019,Diesel,67.2,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
WB,2020,Diesel,71.3,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
WB,2021,Diesel,89.8,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
WB,2022,Diesel,94.6,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
WB,2023,Diesel,93.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
WB,2024,Diesel,92.4,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
WB,2025,Diesel,91.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series,approximate
WB,2026,Diesel,91.7,Capital-city RSP snapshots 2019/2021/2025 differential on Delhi series (partial year),approximate
